ID,Image_link,link_anime,Title,SubTitle,Description,Tập mới,Tập mới nhất,Lịch chiếu,Thể loại,Đạo diễn,Quốc gia,Thời lượng
31,https://animevui.org/uploads/alma-chan-wa-kazoku-ni-naritai-a5728_1759332151.webp,https://animevui.org/thong-tin-phim/alma-chan-wa-kazoku-ni-naritai-hd482934,Alma-chan wa Kazoku ni Naritai,"Alma-chan Wants to Have a Family!, I Want to Be a Family, Alma-chan Wants to Be a Family!","Một bộ truyện kể về một ""vũ khí tối tân"" mang hình dạng của một cô bé dễ thương tên là Alma và hai nhà khoa học đã tạo ra cô bé. Dù hai người là thiên tài nhưng lại luôn bị bối rối trước những câu hỏi sâu sắc của Alma về mối quan hệ của họ","Tập 01, Tập PV2, Tập PV1",Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,"Anime sắp chiếu, Sci-Fi, Romance, Comedy, Anime bộ","Đạo diễn: Kobayashi Kousuke, Minami Yasuhiro",Quốc gia: Nhật Bản,01/??
32,https://animevui.org/uploads/alma-chan-wa-kazoku-ni-naritai-a5728_1759798462.webp,https://animevui.org/thong-tin-phim/alma-muon-co-mot-gia-dinh-hd482934,Alma Muốn Có Một Gia Đình,"Alma-chan wa Kazoku ni Naritai, Alma-chan Wants to Have a Family!, I Want to Be a Family, Alma-chan Wants to Be a Family!","Một bộ truyện kể về một ""vũ khí tối tân"" mang hình dạng của một cô bé dễ thương tên là Alma và hai nhà khoa học đã tạo ra cô bé. Dù hai người là thiên tài nhưng lại luôn bị bối rối trước những câu hỏi sâu sắc của Alma về mối quan hệ của họ",Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Sci-Fi, Romance, Comedy","Đạo diễn: Kobayashi Kousuke, Minami Yasuhiro",Quốc gia: Nhật Bản,01/??
33,https://animevui.org/uploads/am-ha-truyen-a5041_1732090807.webp,https://animevui.org/thong-tin-phim/am-ha-truyen-hd482934,Ám Hà Truyện,An He Chuan,"Tổ chức sát thủ thần bí nhất giang hồ, do Tam gia tộc họ Tô - Tạ - Mộ lập thành, thống soái tối cao của tam gia sẽ xưng là Đại gia trưởng. Trong người Đại gia trưởng mang kịch độc, sinh mạng nguy kịch sớm chiều. Sau khi thế lực ngầm của ba nhà biết tin, bèn nhân cơ hội phát động phản loạn. Tô Mộ Vũ thân là thủ lĩnh đội hộ vệ của Đại gia trưởng, một bên đến Dược vương cốc tìm thần y Bạch Hạc Hoài chữa bệnh cho Đại gia trưởng, một bên đánh lùi sát thủ của ba nhà, bảo vệ chu toàn cho Đại gia trưởng. Người bằng hữu thân thiết của hắn lại đại diện cho Tô gia, tham gia vào hành động ám sát gia trưởng.","Tập 26, Tập 25, Tập 24",Phim đang chiếu / Cập Nhật Tập 26 VietSub,Đang cập nhật...,"Cartoon, Anime mới",Đạo diễn:,Quốc gia: Trung Quốc,26/??
34,https://animevui.org/uploads/yami-shibai-10-a4433_1732379474.webp,https://animevui.org/thong-tin-phim/am-kich-10-hd482934,Ám Kịch 10,"Yami Shibai 10, Yamishibai: Japanese Ghost Stories Tenth Season, Yamishibai: Japanese Ghost Stories 10",Phần 10 Yami Shibai. nè!,"Tập 13_END, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,"Anime bộ, Supernatural, Dementia, Horror",Đạo diễn:,Quốc gia: Nhật Bản,13/13
35,https://animevui.org/uploads/yami-shibai-9-a4186_1732379499.webp,https://animevui.org/thong-tin-phim/am-kich-9-hd482934,Ám Kịch 9,"Yami Shibai 9, Yamishibai: Japanese Ghost Stories Ninth Season, Yamishibai: Japanese Ghost Stories 9, Theatre of Darkness 9",Phần 9 Yami Shibai. nè!,"Tập 13, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,"Anime bộ, Supernatural, Dementia, Horror",Đạo diễn:,Quốc gia: Nhật Bản,13/13
36,https://animevui.org/uploads/tondemo-skill-de-isekai-hourou-meshi-2-a5756_1759853451.webp,https://animevui.org/thong-tin-phim/am-thuc-da-ngoai-tai-di-gioi-voi-ky-nang-khong-tuong-mua-2-hd482934,Ẩm Thực Dã Ngoại Tại Dị Giới Với Kỹ Năng Không Tưởng Mùa 2,"Tondemo Skill de Isekai Hourou Meshi 2, Campfire Cooking in Another World with My Absurd Skill Season 2, Regarding the Display of an Outrageous Skill Which Has Incredible Powers, Tonsuki",Mùa 2 của Tondemo Skill de Isekai Hourou Meshi.,Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Thứ Ba vào lúc 23 giờ 00 phút hàng tuần,"Anime bộ, Slice of Life, Fantasy, Comedy, Adventure, Action",Đạo diễn: Matsuda Kiyoshi,Quốc gia: Nhật Bản,01/12
37,https://animevui.org/uploads/ame-to-kimi-to-a5689_1751762533.webp,https://animevui.org/thong-tin-phim/ame-to-kimi-to-hd482934,Ame to Kimi to,"With You and the Rain, Rain, You, and...","Trong một cơn mưa tầm tã, cô gái tình cờ gặp một sinh vật kỳ lạ đứng bên vệ đường, đưa cho cô một chiếc ô như muốn được che chở. Bị thu hút bởi sự thông minh khác thường ấy, cô quyết định mang “người bạn đặc biệt” về nhà, mở ra một cuộc sống chung vừa dịu dàng, vừa kỳ lạ đến bất ngờ.","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime bộ, Slice of Life, Seinen, Comedy, Anime mới",Đạo diễn: Tsukimisato Tomohiro,Quốc gia: Nhật Bản,12/12
38,https://animevui.org/uploads/ameku-takao-no-suiri-karte-a5545_1735747682.webp,https://animevui.org/thong-tin-phim/ameku-takao-no-suiri-karte-hd482934,Ameku Takao no Suiri Karte,"Ameku M.D.: Doctor Detective, Ameku Takao's Detective Karte","Tại khoa chẩn đoán chung của Bệnh viện Đa khoa Tenikai, những bệnh nhân mà các bác sĩ khác cho là khó điều trị được tập hợp tại đây. Từ những bí ẩn về căn bệnh chưa được biết đến cho đến những vụ giết người mà ngay cả cảnh sát cũng không thể giải quyết. Bác sĩ thiên tài Takao Ameku tiết lộ sự thật gây sốc ẩn sau những “căn bệnh” bí ẩn này.","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Slice of Life, Mystery",Đạo diễn: Iwata Kazuya,Quốc gia: Nhật Bản,12/12
39,https://animevui.org/uploads/amrita-no-kyouen-a5361_1732443340.webp,https://animevui.org/thong-tin-phim/amrita-no-kyouen-hd482934,Amrita no Kyouen,The Feast of Amrita,"Trên đường từ trường trung học về nhà, Tamahi và một số bạn cùng lớp bị sốc khi chứng kiến ​​ai đó rơi từ sân thượng của căn hộ gần đó. Hoảng sợ và bối rối, họ chạy đến tòa nhà thì thấy nó bỏ hoang. Khi Tamahi thắc mắc về điều này, cô ấy có cảm giác khó chịu rằng họ đang bị theo dõi. Sự hiện diện kỳ ​​lạ xung quanh cô ấy là gì...",Đang cập nhật...,Đang cập nhật...,Đang cập nhật...,"Anime sắp chiếu, Fantasy, Horror, Mystery",Đạo diễn: Đang cập nhật...,Quốc gia: Nhật Bản,47 phút
40,https://animevui.org/uploads/angel-cop-a4801_1732442202.webp,https://animevui.org/thong-tin-phim/angel-cop-hd482934,Angel Cop,エンジェルコップ,"Câu chuyện ban đầu bắt đầu bằng việc đối phó với chủ nghĩa khủng bố vào cuối thế kỷ 20, nơi Nhật Bản là nền kinh tế lớn nhất thế giới. Nhóm cực đoan cộng sản, Red May, đang cố gắng hạ bệ nền kinh tế Nhật Bản và chiếm lấy chính quyền. Đáp lại, một cơ quan chính phủ, Lực lượng An ninh Đặc biệt, được thành lập với khả năng hoạt động ngoài vòng pháp luật. Tuy nhiên, khi Red May bất ngờ bị xóa sổ, lực lượng này phát hiện ra có thứ khác đang săn lùng những kẻ khủng bố","Tập 06_END, Tập 05, Tập 04",Phim đang chiếu / Cập Nhật Tập 6 VietSub,Đang cập nhật...,Police,Đạo diễn: Itano Ichirou,Quốc gia: Nhật Bản,06/06
41,https://animevui.org/uploads/kizetsu-yuusha-to-ansatsu-hime-a5649_1751729294.webp,https://animevui.org/thong-tin-phim/anh-hung-bat-tinh-va-cong-chua-am-sat-hd482934,Anh Hùng Bất Tỉnh Và Công Chúa Ám Sát,"Kizetsu Yuusha to Ansatsu Hime, The Shy Hero and the Assassin Princesses, The Stunned Hero and the Assassin Princesses","Một chàng trai trẻ tên Toto chuẩn bị thực hiện chuyến phiêu lưu của mình nên đã thành lập một tổ đội Dũng Giả. Có điều, vì vẻ ngoài xấu xí và chứng sợ phụ nữ trầm trọng của anh, nên việc thành lập tổ đội đối với anh vẫn chỉ là mơ ước.Thế nhưng, có ba cô gái bỗng xuất hiện để thành viên tổ đội của anh, nhưng chân diện mục của ba người là những sát thủ đang nhắm đến mạng sống của anh ta.","Tập 11, Tập 10, Tập 09",Phim đang chiếu / Cập Nhật Tập 11 VietSub,Đang cập nhật...,"Anime bộ, Shounen, Fantasy, Comedy, Action, Anime mới",Đạo diễn: Đang cập nhật...,Quốc gia: Nhật Bản,11/??
42,https://animevui.org/uploads/yuusha-ga-shinda-a4893_1732378857.webp,https://animevui.org/thong-tin-phim/anh-hung-chet-yeu-hd482934,Anh Hùng Chết Yểu!,"Yuusha ga Shinda!, The Legendary Hero Is Dead!, The Hero Is Dead!","Sau khi một nhóm Quái vật lớn vào Đất nước thông qua Cổng địa ngục, Anh hùng là không thể thiếu đối với thế giới. Touka Scott, một nông dân trồng Củ cải nhỏ ở phía nam cuồng tất đùi. hắn tự đào một cái bẫy để dụ quái vật, trời xui đất khiến thế nào mà anh hùng sụp hố chết tươi. Đây câu chuyện về gã nông dân giả làm vị anh hùng để giải cứu thế giới!!","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Game, Anime bộ, Shounen, Seinen, Harem, Fantasy, Ecchi, Comedy, Adventure, Action",Đạo diễn: Kujou Rion,Quốc gia: Nhật Bản,12/12
43,https://animevui.org/uploads/anikuri15-a2968_1732375938.webp,https://animevui.org/thong-tin-phim/anikuri15-hd482934,Ani*Kuri15,"Ani*Cre15, Ani Kuri 15, Ani-Kuri 15, Anikuri 15, Neko no Shuukai","Ani*kuri15 (15 nhà làm phim Anime) là bộ phim ngắn tổng hợp 15 bộ phim ""60 giây"" của 15 nhà làm phim Anime xuất sắc. Mỗi bộ phim đều thể hiện được phong cách riêng và thế giới quan của từng người. Hãy cùng đón xem chỉ trong vỏn vẹn 60 giây, các nhà làm phim Anime sẽ mang lại cho chúng ta những gì",Tập Full,Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Game, Anime lẻ, Sci-Fi, School, Slice of Life, Supernatural, Super Power, Fantasy, Drama, Comedy, Adventure, Mecha, Martial Arts, Magic",Đạo diễn:,Quốc gia: Nhật Bản,15/15
44,https://animevui.org/uploads/anne-shirley-a5608_1743867346.webp,https://animevui.org/thong-tin-phim/anne-shirley-hd482934,Anne Shirley,アン・シャーリー,"Từ trại trẻ mồ côi đến ngôi nhà Cuthbert, cuộc đời Anne Shirley, cô bé 11 tuổi đầy cá tính, rẽ sang một trang mới đầy bất ngờ. Marilla và Matthew tìm kiếm một cậu bé, nhưng lại nhận được Anne, một cô bé với trí tưởng tượng vô bờ. Anne Shirley không chỉ là câu chuyện về tuổi thơ, mà còn là hành trình trưởng thành đầy cảm xúc, nơi những cuộc gặp gỡ và chia ly định hình số phận. Liệu Anne sẽ viết nên câu chuyện cuộc đời mình như thế nào?","Tập 24, Tập 23, Tập 22",Phim đang chiếu / Cập Nhật Tập 24 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Slice of Life, Drama, Historical",Đạo diễn: Kawamata Hiroshi,Quốc gia: Nhật Bản,24/24
45,https://animevui.org/uploads/ao-no-exorcist-yosuga-hen-a5513_1736095953.webp,https://animevui.org/thong-tin-phim/ao-no-exorcist-yosuga-hen-hd482934,Ao no Exorcist: Yosuga-hen,"Blue Exorcist Season 5, Blue Exorcist: The Blue Night Saga",Mùa 5 của Ao no Exorcist.,"Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Shounen, Supernatural, Fantasy, Action",Đạo diễn: Yoshida Daisuke,Quốc gia: Nhật Bản,12/12
46,https://animevui.org/uploads/ao-no-exorcist-yuki-no-hate-hen-a5393_1732025668.webp,https://animevui.org/thong-tin-phim/ao-no-exorcist-yuki-no-hate-hen-hd482934,Ao no Exorcist: Yuki no Hate-hen,"Blue Exorcist: Beyond the Snow Saga, Blue Exorcist Season 4, Ao no Exorcist 4th Season, Ao no Exorcist Yuki no Hate-hen",Phần 4 của Ao no Exorcist: Shimane Illuminati-hen.,"Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Supernatural, Anime mới, Anime bộ, Shounen, Fantasy, Action, Super Power",Đạo diễn: Yoshida Daisuke,Quốc gia: Nhật Bản,12/12
47,https://animevui.org/uploads/ao-no-miburo-a5471_1732068670.webp,https://animevui.org/thong-tin-phim/ao-no-miburo-hd482934,Ao no Miburo,"Blue Miburo, The Blue Wolves of Mibu","Năm 1863, khi triều đại Mạc Phủ sắp lụi tàn, Nhật Bản đứng trước ngưỡng cửa biến động lớn. Các con phố trong kinh đô tanh nồng mùi máu bởi cuộc bất ổn chính trị và sự căng thẳng leo thang bùng nổ giữa các Ronin lang thang vô chủ và giới Samurai của chính quyền, mở đầu cho một trong những giai đoạn hỗn loạn nhất trong lịch sử Nhật Bản. Chàng trai trẻ mồ côi Nio đã sớm không còn lạ gì với hoàn cảnh thực tại khắc nghiệt, nhưng cậu vẫn không thể ngăn mình ôm ấp ngọn lửa đam mê cháy bỏng vì công lý và khát vọng thay đổi thế giới trở nên tốt đẹp hơn.  Một ngày nọ, Nio tình cờ gặp gỡ hai người đàn ông khả năng cao sẽ trở thành hai nhân vật trung tâm của cuộc cách mạng sắp tới: Hijikata Toshizo và Okita Souji, hai trong số các cá nhân sáng lập nên một nhóm các Ronin bị thù ghét, được gọi là Miburo — sau này nổi danh với cái tên Shinsengumi. Bị nhiệt huyết và lý tưởng của ""Bầy Sói Xanh Mibu"" cuốn hút, Nio quyết định gia nhập hàng ngũ để góp phần mở đường tạo ra thế giới mà cậu mong muốn. Nhưng lòng người khó đoán, tri nhân tri kỷ bất tri tâm, liệu Nio có thể giữ vững lương tâm của mình?","Tập 24, Tập 23, Tập 22",Phim đang chiếu / Cập Nhật Tập 24 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Shounen, Samurai, Historical, Action, Super Power",Đạo diễn: Habara Kumiko,Quốc gia: Nhật Bản,24/24
48,https://animevui.org/uploads/aoi-sekai-no-chuushin-de-a358_1735275323.webp,https://animevui.org/thong-tin-phim/aoi-sekai-no-chuushin-de-hd482934,Aoi Sekai no Chuushin de,"World War Blue, Aoi Sekai no Chushin de",Ờ thì đại khái nó là thế này. Nói tới cái dàn nhân vật thì tên nào chơi game của Sega và Nintendo nhiều nhìn vào chắc nhận ra ngay. Bản thân ta thì ta chỉ nhận ra đứng 3 đứa là Sonic và anh em nhà Mario thôi. Bổ sung thêm cái chú thích cho mọi người tiện liên tưởng..,"Tập 03, Tập 02, Tập 01",Phim đang chiếu / Cập Nhật Tập 3 VietSub,Đang cập nhật...,parody,Đạo diễn: Yanagisawa Tetsuya,Quốc gia: Nhật Bản,3/3
49,https://animevui.org/uploads/apocalypse-hotel-a5625_1744267291.webp,https://animevui.org/thong-tin-phim/apocalypse-hotel-hd482934,Apocalypse Hotel,Apocalypse Hotel,"Nhiều năm đã trôi qua kể từ khi loài người biến mất khỏi Trái đất, nhưng khách sạn Galaxy Tower ở Ginza, Tokyo, vẫn tiếp tục hoạt động. Tại trung tâm nhân viên của nó là Yachiyo, một robot chủ khách sạn chuyên dụng, cùng với các robot nhân viên khác làm việc không mệt mỏi trong các bộ phận khác nhau. Cùng nhau, họ dành những gì cảm thấy như một sự vĩnh cửu duy trì khách sạn, mặc dù không có khách. Khi họ chờ đợi sự trở lại của chủ sở hữu của họ và ngày nhân loại xuất hiện trở lại. Bây giờ, một phép lạ nhỏ sắp thay đổi mọi thứ cho Yachiyo và các đồng nghiệp robot của cô.","Tập 12, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Sci-Fi",Đạo diễn:,Quốc gia: Nhật Bản,12/12
